Mnemonic Code,Day of Confirmation Date,Bookings,Booking Status,Week_Number,year,month,,,Mnemonic Code
WDCRG,1/23/2019,1,Confirmed,4,2019,1,,,
SABCN,8/18/2018,1,Confirmed,33,2018,8,,,
BOSML,3/5/2019,1,Cancelled,10,2019,3,,,
PHLPM,3/16/2019,4,Confirmed,11,2019,3,,,
WDCTP,10/9/2018,1,Cancelled,41,2018,10,,,
ORDCM,1/6/2019,3,Confirmed,1,2019,1,,,
SANSO,2/23/2019,2,Cancelled,8,2019,2,,,
SANSO,3/20/2019,1,Cancelled,12,2019,3,,,
MIAAG,12/3/2018,2,Cancelled,49,2018,12,,,
PSPNP,3/26/2019,1,Cancelled,13,2019,3,,,
RUTTH,10/13/2018,1,Cancelled,41,2018,10,,,
ORDTG,10/3/2018,1,Cancelled,40,2018,10,,,
ORDTG,1/21/2019,1,Confirmed,4,2019,1,,,
ORDTG,1/20/2019,1,Confirmed,3,2019,1,,,
WDCTP,2/23/2019,1,Confirmed,8,2019,2,,,
WDCMA,2/27/2019,1,Cancelled,9,2019,2,,,
LAXWM,3/10/2019,1,Confirmed,10,2019,3,,,
GCMSE,8/19/2018,1,Cancelled,33,2018,8,,,
AUSVZ,1/30/2019,4,Confirmed,5,2019,1,,,
PITHM,3/1/2019,1,Cancelled,9,2019,3,,,
PHXPX,4/12/2019,1,Cancelled,15,2019,4,,,
WDCRG,11/1/2018,1,Confirmed,44,2018,11,,,
WDCMO,11/29/2018,1,Confirmed,48,2018,11,,,
WDCMO,11/15/2018,1,Cancelled,46,2018,11,,,
PHXPX,3/26/2019,1,Cancelled,13,2019,3,,,
LAXWM,3/9/2019,1,Cancelled,10,2019,3,,,
LAXWE,3/9/2019,2,Confirmed,10,2019,3,,,
BOSNZ,3/24/2019,1,Cancelled,12,2019,3,,,
BOSML,2/18/2019,2,Cancelled,8,2019,2,,,
YYZBS,4/6/2019,1,Cancelled,14,2019,4,,,
MIAEP,3/14/2019,1,Confirmed,11,2019,3,,,
DENBO,8/30/2018,1,Cancelled,35,2018,8,,,
SMFKG,1/26/2019,1,Cancelled,4,2019,1,,,
BOSNZ,11/4/2018,1,Confirmed,44,2018,11,,,
MIAAG,2/20/2019,2,Confirmed,8,2019,2,,,
SABCN,1/13/2019,1,Confirmed,2,2019,1,,,
SABCN,1/6/2019,1,Cancelled,1,2019,1,,,
WDCPA,1/22/2019,3,Cancelled,4,2019,1,,,
WDCMA,3/8/2019,1,Cancelled,10,2019,3,,,
DENDM,8/20/2018,1,Cancelled,34,2018,8,,,
SFOBC,10/5/2018,1,Cancelled,40,2018,10,,,
WDCMO,1/20/2019,2,Confirmed,3,2019,1,,,
WDCHG,4/3/2019,2,Cancelled,14,2019,4,,,
WDCHG,9/30/2018,1,Confirmed,39,2018,9,,,
WDCDV,11/20/2018,1,Cancelled,47,2018,11,,,
LAXGY,3/29/2019,2,Cancelled,13,2019,3,,,
INTCH,3/12/2019,1,Confirmed,11,2019,3,,,
INTCH,3/12/2019,1,Cancelled,11,2019,3,,,
GCMSE,1/29/2019,2,Confirmed,5,2019,1,,,
GCMSE,1/18/2019,1,Confirmed,3,2019,1,,,
PHXPX,3/27/2019,1,Cancelled,13,2019,3,,,
WDCTP,9/21/2018,1,Cancelled,38,2018,9,,,
WDCPA,9/30/2018,1,Cancelled,39,2018,9,,,
NYCAA,4/7/2019,1,Cancelled,14,2019,4,,,
ORDCM,1/7/2019,3,Confirmed,2,2019,1,,,
SEAVP,9/29/2018,1,Cancelled,39,2018,9,,,
WDCTP,11/25/2018,1,Cancelled,47,2018,11,,,
ORDTG,12/3/2018,1,Cancelled,49,2018,12,,,
WDCMO,4/7/2019,1,Cancelled,14,2019,4,,,
WDCMA,1/31/2019,1,Cancelled,5,2019,1,,,
WDCMA,4/9/2019,1,Cancelled,15,2019,4,,,
GCMSE,3/21/2019,1,Confirmed,12,2019,3,,,
ORDAL,3/14/2019,1,Cancelled,11,2019,3,,,
MIAVB,9/2/2018,1,Cancelled,35,2018,9,,,
WDCMO,3/11/2019,1,Confirmed,11,2019,3,,,
CLESH,3/3/2019,1,Cancelled,9,2019,3,,,
MIAEP,10/30/2018,2,Cancelled,44,2018,10,,,
WDCTP,2/17/2019,2,Cancelled,7,2019,2,,,
WDCRO,1/4/2019,2,Confirmed,1,2019,1,,,
DENDM,4/2/2019,2,Cancelled,14,2019,4,,,
BOSML,1/12/2019,1,Confirmed,2,2019,1,,,
PITHM,3/11/2019,1,Confirmed,11,2019,3,,,
RUTTH,4/10/2019,2,Confirmed,15,2019,4,,,
ORDCM,4/3/2019,2,Confirmed,14,2019,4,,,
WDCDV,1/27/2019,1,Confirmed,4,2019,1,,,
BNAAE,3/6/2019,1,Confirmed,10,2019,3,,,
MIAAG,3/5/2019,1,Confirmed,10,2019,3,,,
SEAVP,12/5/2018,1,Cancelled,49,2018,12,,,
ORDCM,2/11/2019,1,Cancelled,7,2019,2,,,
ORDCM,12/12/2018,1,Cancelled,50,2018,12,,,
ORDCM,12/12/2018,1,Confirmed,50,2018,12,,,
ORDCM,12/9/2018,1,Confirmed,49,2018,12,,,
WDCMO,1/16/2019,1,Cancelled,3,2019,1,,,
PSPNP,3/22/2019,1,Cancelled,12,2019,3,,,
SAVKB,3/9/2019,2,Cancelled,10,2019,3,,,
WDCTP,1/5/2019,1,Cancelled,1,2019,1,,,
WDCDP,2/3/2019,1,Cancelled,5,2019,2,,,
LAXWM,3/19/2019,1,Cancelled,12,2019,3,,,
ORDCH,1/5/2019,1,Cancelled,1,2019,1,,,
ORDCM,12/19/2018,1,Confirmed,51,2018,12,,,
ORDCM,2/24/2019,1,Confirmed,8,2019,2,,,
WDCTP,2/19/2019,2,Cancelled,8,2019,2,,,
BOSML,3/11/2019,1,Cancelled,11,2019,3,,,
LAXGY,4/11/2019,2,Cancelled,15,2019,4,,,
CLESH,3/31/2019,2,Confirmed,13,2019,3,,,
NTCME,9/15/2018,1,Cancelled,37,2018,9,,,
LAXWM,4/9/2019,1,Cancelled,15,2019,4,,,
WDCTP,11/7/2018,1,Cancelled,45,2018,11,,,
MIAAG,12/8/2018,1,Confirmed,49,2018,12,,,
PDXPR,4/1/2019,1,Confirmed,14,2019,4,,,
MIAVB,3/20/2019,1,Cancelled,12,2019,3,,,
WDCTP,10/6/2018,1,Cancelled,40,2018,10,,,
MIAVB,11/16/2018,1,Cancelled,46,2018,11,,,
GCMSE,2/7/2019,1,Confirmed,6,2019,2,,,
ORDCM,3/6/2019,1,Confirmed,10,2019,3,,,
GCMSE,1/21/2019,1,Confirmed,4,2019,1,,,
MIAAG,4/7/2019,1,Cancelled,14,2019,4,,,
SANPR,3/5/2019,5,Confirmed,10,2019,3,,,
GCMSE,3/20/2019,1,Confirmed,12,2019,3,,,
DENDM,1/14/2019,1,Cancelled,3,2019,1,,,
DENBO,10/2/2018,1,Confirmed,40,2018,10,,,
WDCHG,2/14/2019,1,Confirmed,7,2019,2,,,
SBAGG,3/20/2019,2,Cancelled,12,2019,3,,,
CLESH,3/28/2019,1,Cancelled,13,2019,3,,,
BOSOX,4/10/2019,1,Cancelled,15,2019,4,,,
BOSNZ,12/28/2018,1,Cancelled,52,2018,12,,,
LAXWM,2/22/2019,1,Confirmed,8,2019,2,,,
ORDCH,9/23/2018,1,Cancelled,38,2018,9,,,
MKETJ,11/29/2018,17,Cancelled,48,2018,11,,,
WDCTP,9/28/2018,1,Cancelled,39,2018,9,,,
GCMSE,12/25/2018,1,Confirmed,52,2018,12,,,
GCMSE,12/13/2018,2,Confirmed,50,2018,12,,,
CLESH,3/31/2019,1,Cancelled,13,2019,3,,,
CLESH,3/25/2019,1,Cancelled,13,2019,3,,,
PDXVP,2/10/2019,1,Confirmed,6,2019,2,,,
SMFKG,2/22/2019,1,Cancelled,8,2019,2,,,
SFOBC,3/14/2019,1,Cancelled,11,2019,3,,,
SEAVP,1/26/2019,1,Confirmed,4,2019,1,,,
BOSOX,3/30/2019,1,Cancelled,13,2019,3,,,
WDCMA,3/13/2019,1,Cancelled,11,2019,3,,,
MIAAG,3/1/2019,1,Confirmed,9,2019,3,,,
MIAAG,10/6/2018,1,Confirmed,40,2018,10,,,
WDCDP,3/3/2019,1,Cancelled,9,2019,3,,,
WDCHG,12/4/2018,1,Confirmed,49,2018,12,,,
LAXWE,9/23/2018,1,Cancelled,38,2018,9,,,
SABCN,10/22/2018,1,Cancelled,43,2018,10,,,
BOSOX,2/27/2019,1,Confirmed,9,2019,2,,,
BOSNZ,12/15/2018,1,Confirmed,50,2018,12,,,
BNAAE,1/27/2019,1,Confirmed,4,2019,1,,,
RUTTH,2/14/2019,2,Cancelled,7,2019,2,,,
RUTTH,3/24/2019,2,Confirmed,12,2019,3,,,
NYCAA,3/22/2019,1,Cancelled,12,2019,3,,,
SBAGG,1/28/2019,1,Confirmed,5,2019,1,,,
YYZBS,1/30/2019,2,Cancelled,5,2019,1,,,
WDCTP,10/22/2018,2,Cancelled,43,2018,10,,,
WDCRO,2/5/2019,2,Confirmed,6,2019,2,,,
WDCMO,3/31/2019,1,Confirmed,13,2019,3,,,
SLCSL,4/3/2019,1,Confirmed,14,2019,4,,,
GCMSE,4/7/2019,1,Confirmed,14,2019,4,,,
BNAAE,1/9/2019,1,Cancelled,2,2019,1,,,
LAXWM,3/22/2019,1,Confirmed,12,2019,3,,,
WDCTP,1/25/2019,1,Cancelled,4,2019,1,,,
WDCDV,2/20/2019,1,Confirmed,8,2019,2,,,
LAXWE,1/2/2019,3,Cancelled,1,2019,1,,,
LAXGY,4/5/2019,3,Cancelled,14,2019,4,,,
LAXWE,1/24/2019,3,Confirmed,4,2019,1,,,
MIAAG,2/2/2019,1,Confirmed,5,2019,2,,,
BOSOX,3/17/2019,1,Confirmed,11,2019,3,,,
MIAVB,4/3/2019,1,Cancelled,14,2019,4,,,
PDXPM,3/30/2019,3,Confirmed,13,2019,3,,,
WDCPA,2/2/2019,1,Confirmed,5,2019,2,,,
MIAAG,11/17/2018,1,Confirmed,46,2018,11,,,
YYZBS,3/8/2019,3,Cancelled,10,2019,3,,,
WDCMA,1/17/2019,1,Confirmed,3,2019,1,,,
MIAVB,10/15/2018,1,Confirmed,42,2018,10,,,
MKETJ,1/7/2019,1,Confirmed,2,2019,1,,,
WDCHG,2/13/2019,1,Cancelled,7,2019,2,,,
CLTKM,3/13/2019,1,Confirmed,11,2019,3,,,
WDCMO,11/28/2018,1,Cancelled,48,2018,11,,,
SANSO,4/8/2019,1,Cancelled,15,2019,4,,,
BOSNZ,12/8/2018,1,Cancelled,49,2018,12,,,
MIAAG,11/13/2018,1,Confirmed,46,2018,11,,,
SFOBC,12/29/2018,1,Confirmed,52,2018,12,,,
SANPR,3/6/2019,1,Cancelled,10,2019,3,,,
SEAPD,1/16/2019,1,Cancelled,3,2019,1,,,
PDXPR,2/2/2019,1,Confirmed,5,2019,2,,,
WDCPA,10/9/2018,1,Confirmed,41,2018,10,,,
WDCDV,2/17/2019,1,Cancelled,7,2019,2,,,
PHXPX,3/21/2019,1,Confirmed,12,2019,3,,,
DENDM,1/25/2019,1,Confirmed,4,2019,1,,,
BOSOX,2/19/2019,1,Cancelled,8,2019,2,,,
LAXWE,1/16/2019,1,Cancelled,3,2019,1,,,
PSPNP,1/21/2019,1,Cancelled,4,2019,1,,,
AUSVZ,12/5/2018,1,Confirmed,49,2018,12,,,
SEAAX,1/31/2019,1,Confirmed,5,2019,1,,,
WDCLR,1/17/2019,1,Confirmed,3,2019,1,,,
WDCPA,2/17/2019,1,Cancelled,7,2019,2,,,
GCMSE,12/22/2018,1,Cancelled,51,2018,12,,,
BOSOX,2/27/2019,1,Cancelled,9,2019,2,,,
GCMSE,12/24/2018,1,Cancelled,52,2018,12,,,
PDXPM,12/20/2018,2,Cancelled,51,2018,12,,,
SEAPD,2/7/2019,1,Cancelled,6,2019,2,,,
LAXSB,3/10/2019,1,Confirmed,10,2019,3,,,
WDCMA,12/29/2018,1,Cancelled,52,2018,12,,,
SABCN,1/13/2019,1,Cancelled,2,2019,1,,,
PDXPM,3/13/2019,1,Cancelled,11,2019,3,,,
AUSVZ,11/28/2018,1,Confirmed,48,2018,11,,,
AUSVZ,10/21/2018,2,Confirmed,42,2018,10,,,
BOSOX,3/10/2019,1,Confirmed,10,2019,3,,,
SLCSL,1/22/2019,1,Confirmed,4,2019,1,,,
SLCSL,10/8/2018,1,Cancelled,41,2018,10,,,
SLCSL,1/29/2019,1,Confirmed,5,2019,1,,,
SANSO,10/3/2018,5,Cancelled,40,2018,10,,,
PHXPX,3/4/2019,1,Confirmed,10,2019,3,,,
ORDTG,2/13/2019,1,Confirmed,7,2019,2,,,
BALMN,11/30/2018,1,Cancelled,48,2018,11,,,
BALMN,1/3/2019,1,Cancelled,1,2019,1,,,
PSPNP,11/26/2018,1,Confirmed,48,2018,11,,,
SEASM,12/16/2018,1,Confirmed,50,2018,12,,,
DENDM,2/11/2019,1,Cancelled,7,2019,2,,,
PDXPM,4/5/2019,1,Cancelled,14,2019,4,,,
PITHM,4/9/2019,5,Confirmed,15,2019,4,,,
AUSVZ,2/25/2019,5,Confirmed,9,2019,2,,,
MIAVB,2/7/2019,1,Confirmed,6,2019,2,,,
LAXWE,1/17/2019,2,Confirmed,3,2019,1,,,
ORDAL,3/17/2019,2,Confirmed,11,2019,3,,,
SEAVP,1/29/2019,1,Confirmed,5,2019,1,,,
BOSOX,12/16/2018,1,Cancelled,50,2018,12,,,
BNAAE,3/8/2019,2,Cancelled,10,2019,3,,,
LAXWE,10/9/2018,3,Cancelled,41,2018,10,,,
BNAAE,3/18/2019,1,Confirmed,12,2019,3,,,
SABCN,4/4/2019,1,Confirmed,14,2019,4,,,
SBAGG,3/31/2019,1,Confirmed,13,2019,3,,,
LAXWE,1/9/2019,1,Confirmed,2,2019,1,,,
SABCN,11/7/2018,1,Cancelled,45,2018,11,,,
MIAEP,2/8/2019,1,Confirmed,6,2019,2,,,
BNAAE,12/20/2018,1,Cancelled,51,2018,12,,,
RUTTH,2/12/2019,1,Cancelled,7,2019,2,,,
YYZBS,1/15/2019,1,Cancelled,3,2019,1,,,
MIAAG,11/16/2018,1,Cancelled,46,2018,11,,,
PDXPR,1/23/2019,1,Confirmed,4,2019,1,,,
LAXGY,12/28/2018,1,Cancelled,52,2018,12,,,
LAXWM,2/28/2019,1,Cancelled,9,2019,2,,,
LAXWE,1/27/2019,1,Confirmed,4,2019,1,,,
LAXGY,4/8/2019,2,Cancelled,15,2019,4,,,
SEAPD,3/29/2019,1,Confirmed,13,2019,3,,,
SMFKG,3/20/2019,1,Confirmed,12,2019,3,,,
SANSO,3/14/2019,1,Cancelled,11,2019,3,,,
SANSO,4/6/2019,1,Cancelled,14,2019,4,,,
INTCH,10/22/2018,1,Cancelled,43,2018,10,,,
NTCME,3/18/2019,2,Cancelled,12,2019,3,,,
GCMSE,4/10/2019,2,Confirmed,15,2019,4,,,
LAXWE,3/8/2019,2,Cancelled,10,2019,3,,,
MKETJ,2/3/2019,1,Confirmed,5,2019,2,,,
PHLPM,2/2/2019,1,Cancelled,5,2019,2,,,
PDXVP,3/29/2019,1,Cancelled,13,2019,3,,,
DENDM,3/5/2019,1,Confirmed,10,2019,3,,,
ORDCH,3/28/2019,1,Confirmed,13,2019,3,,,
SAVKB,2/8/2019,5,Cancelled,6,2019,2,,,
CLTKM,3/22/2019,2,Cancelled,12,2019,3,,,
LAXWE,2/19/2019,1,Confirmed,8,2019,2,,,
LAXWM,2/24/2019,1,Confirmed,8,2019,2,,,
SMFKG,2/28/2019,1,Confirmed,9,2019,2,,,
WDCPA,2/25/2019,2,Cancelled,9,2019,2,,,
SLCSL,1/4/2019,1,Cancelled,1,2019,1,,,
BOSML,2/2/2019,1,Confirmed,5,2019,2,,,
GCMSE,3/4/2019,1,Cancelled,10,2019,3,,,
ORDAL,3/24/2019,1,Cancelled,12,2019,3,,,
ORDTG,12/4/2018,1,Confirmed,49,2018,12,,,
ORDCM,12/20/2018,1,Confirmed,51,2018,12,,,
DENDM,3/21/2019,2,Confirmed,12,2019,3,,,
ORDAL,3/27/2019,1,Cancelled,13,2019,3,,,
ORDCM,3/13/2019,1,Confirmed,11,2019,3,,,
PITHM,2/14/2019,1,Cancelled,7,2019,2,,,
INTCH,4/7/2019,2,Confirmed,14,2019,4,,,
WDCRO,4/6/2019,1,Cancelled,14,2019,4,,,
CLTKM,12/14/2018,1,Cancelled,50,2018,12,,,
BNAAE,4/5/2019,1,Confirmed,14,2019,4,,,
MIAVB,2/10/2019,1,Cancelled,6,2019,2,,,
PITHM,3/6/2019,1,Cancelled,10,2019,3,,,
INTCH,1/28/2019,2,Confirmed,5,2019,1,,,
INTCH,1/30/2019,1,Confirmed,5,2019,1,,,
INTCH,2/21/2019,2,Confirmed,8,2019,2,,,
INTCH,2/21/2019,1,Cancelled,8,2019,2,,,
NYCAA,3/15/2019,1,Cancelled,11,2019,3,,,
NTCME,2/9/2019,1,Cancelled,6,2019,2,,,
MIAVB,12/30/2018,1,Cancelled,52,2018,12,,,
GCMSE,3/9/2019,1,Confirmed,10,2019,3,,,
DENDM,4/12/2019,1,Confirmed,15,2019,4,,,
WDCPA,1/24/2019,1,Confirmed,4,2019,1,,,
INTCH,1/22/2019,1,Cancelled,4,2019,1,,,
CLTKM,4/6/2019,1,Cancelled,14,2019,4,,,
PSPNP,2/23/2019,3,Cancelled,8,2019,2,,,
SMFKG,3/14/2019,1,Confirmed,11,2019,3,,,
SMFKG,3/6/2019,1,Cancelled,10,2019,3,,,
MIAVB,3/18/2019,1,Confirmed,12,2019,3,,,
SMFKG,3/27/2019,1,Confirmed,13,2019,3,,,
ORDTG,1/15/2019,6,Cancelled,3,2019,1,,,
BOSNZ,2/7/2019,1,Confirmed,6,2019,2,,,
WDCMO,2/10/2019,1,Cancelled,6,2019,2,,,
BOSOX,3/28/2019,1,Cancelled,13,2019,3,,,
MIAEP,3/1/2019,1,Cancelled,9,2019,3,,,
GCMSE,2/2/2019,1,Confirmed,5,2019,2,,,
MIAVB,3/16/2019,1,Confirmed,11,2019,3,,,
WDCTP,1/16/2019,1,Cancelled,3,2019,1,,,
WDCTP,1/18/2019,1,Cancelled,3,2019,1,,,
BOSOX,4/8/2019,1,Cancelled,15,2019,4,,,
PSPNP,4/5/2019,1,Cancelled,14,2019,4,,,
SANPR,3/16/2019,1,Cancelled,11,2019,3,,,
WDCTP,2/24/2019,1,Confirmed,8,2019,2,,,
SEAAX,3/1/2019,1,Confirmed,9,2019,3,,,
WDCRO,2/5/2019,1,Cancelled,6,2019,2,,,
BOSOX,1/26/2019,2,Confirmed,4,2019,1,,,
LAXWM,4/7/2019,1,Cancelled,14,2019,4,,,
PHLPM,4/11/2019,1,Cancelled,15,2019,4,,,
SABCN,1/31/2019,1,Confirmed,5,2019,1,,,
ORDAL,4/1/2019,1,Cancelled,14,2019,4,,,
GCMSE,3/29/2019,1,Confirmed,13,2019,3,,,
ORDCM,3/24/2019,1,Confirmed,12,2019,3,,,
DENBO,4/6/2019,8,Confirmed,14,2019,4,,,
ALG,1/9/2016,10,Confirmed,1,2016,1,,,
VPZ,1/9/2016,3,Confirmed,1,2016,1,,,
TPZ,1/9/2016,4,Cancelled,1,2016,1,,,
SOL,1/9/2016,4,Confirmed,1,2016,1,,,
SHR,1/9/2016,2,Confirmed,1,2016,1,,,
NNZ,1/9/2016,6,Confirmed,1,2016,1,,,
LRN,1/9/2016,2,Confirmed,1,2016,1,,,
HWL,1/9/2016,1,Confirmed,1,2016,1,,,
FAS,1/9/2016,5,Confirmed,1,2016,1,,,
SAV,1/9/2016,3,Cancelled,1,2016,1,,,
EPC,1/9/2016,3,Confirmed,1,2016,1,,,
ALX,1/9/2016,1,Confirmed,1,2016,1,,,
BRC,1/9/2016,2,Confirmed,1,2016,1,,,
CHP,1/9/2016,2,Cancelled,1,2016,1,,,
CHP,1/9/2016,6,Confirmed,1,2016,1,,,
CLY,1/9/2016,4,Confirmed,1,2016,1,,,
CLY,1/9/2016,5,Cancelled,1,2016,1,,,
DMN,1/9/2016,2,Confirmed,1,2016,1,,,
RGE,1/9/2016,10,Cancelled,1,2016,1,,,
RGE,1/10/2016,13,Confirmed,1,2016,1,,,
SAV,1/10/2016,5,Confirmed,1,2016,1,,,
SDP,1/9/2016,2,Confirmed,1,2016,1,,,
SMN,1/10/2016,8,Confirmed,1,2016,1,,,
SDP,1/10/2016,5,Confirmed,1,2016,1,,,
PHM,1/9/2016,2,Cancelled,1,2016,1,,,
EPC,1/10/2016,5,Confirmed,1,2016,1,,,
MLW,1/9/2016,1,Confirmed,1,2016,1,,,
MSE,1/10/2016,14,Cancelled,1,2016,1,,,
ALX,1/10/2016,6,Confirmed,1,2016,1,,,
BRC,1/10/2016,9,Cancelled,1,2016,1,,,
CMN,1/10/2016,9,Confirmed,1,2016,1,,,
DNV,1/10/2016,5,Confirmed,1,2016,1,,,
ALG,1/10/2016,11,Confirmed,1,2016,1,,,
FAS,1/10/2016,5,Confirmed,1,2016,1,,,
PHM,1/11/2016,7,Confirmed,2,2016,1,,,
PXP,1/9/2016,5,Confirmed,1,2016,1,,,
TMO,1/11/2016,3,Confirmed,2,2016,1,,,
VPK,1/11/2016,3,Confirmed,2,2016,1,,,
MNB,1/11/2016,4,Confirmed,2,2016,1,,,
MLW,1/10/2016,5,Confirmed,1,2016,1,,,
ALG,1/10/2016,11,Cancelled,1,2016,1,,,
ALX,1/11/2016,3,Confirmed,2,2016,1,,,
CMN,1/11/2016,9,Confirmed,2,2016,1,,,
FAS,1/11/2016,5,Confirmed,2,2016,1,,,
EPC,1/11/2016,9,Confirmed,2,2016,1,,,
PXP,1/12/2016,3,Confirmed,2,2016,1,,,
PXP,1/11/2016,7,Confirmed,2,2016,1,,,
SAV,1/11/2016,1,Confirmed,2,2016,1,,,
SAV,1/12/2016,2,Confirmed,2,2016,1,,,
TMO,1/12/2016,4,Confirmed,2,2016,1,,,
SOL,1/10/2016,3,Confirmed,1,2016,1,,,
PLD,1/12/2016,10,Confirmed,2,2016,1,,,
VPK,1/10/2016,1,Confirmed,1,2016,1,,,
ONX,1/12/2016,7,Cancelled,2,2016,1,,,
RGE,1/12/2016,5,Confirmed,2,2016,1,,,
MPT,1/12/2016,4,Confirmed,2,2016,1,,,
ONX,1/12/2016,7,Confirmed,2,2016,1,,,
CLY,1/12/2016,9,Confirmed,2,2016,1,,,
CNR,1/12/2016,3,Confirmed,2,2016,1,,,
DMN,1/12/2016,2,Confirmed,2,2016,1,,,
CLY,1/11/2016,9,Confirmed,2,2016,1,,,
EVT,1/12/2016,10,Confirmed,2,2016,1,,,
LRN,1/11/2016,2,Confirmed,2,2016,1,,,
PRP,1/13/2016,1,Confirmed,2,2016,1,,,
PRP,1/11/2016,1,Confirmed,2,2016,1,,,
PLD,1/13/2016,10,Confirmed,2,2016,1,,,
PHP,1/13/2016,4,Confirmed,2,2016,1,,,
PHP,1/11/2016,3,Confirmed,2,2016,1,,,
PXP,1/13/2016,2,Confirmed,2,2016,1,,,
SDP,1/13/2016,3,Confirmed,2,2016,1,,,
SHR,1/12/2016,4,Confirmed,2,2016,1,,,
SLM,1/9/2016,1,Confirmed,1,2016,1,,,
SLM,1/11/2016,3,Cancelled,2,2016,1,,,
SLM,1/11/2016,5,Confirmed,2,2016,1,,,
ONX,1/10/2016,5,Confirmed,1,2016,1,,,
ALG,1/11/2016,12,Confirmed,2,2016,1,,,
ALG,1/13/2016,8,Confirmed,2,2016,1,,,
CNR,1/13/2016,9,Confirmed,2,2016,1,,,
EPC,1/13/2016,5,Confirmed,2,2016,1,,,
CHP,1/13/2016,6,Confirmed,2,2016,1,,,
HVZ,1/13/2016,3,Confirmed,2,2016,1,,,
HVZ,1/13/2016,3,Cancelled,2,2016,1,,,
MNB,1/13/2016,1,Confirmed,2,2016,1,,,
MSE,1/13/2016,5,Cancelled,2,2016,1,,,
PHM,1/13/2016,3,Confirmed,2,2016,1,,,
SDP,1/14/2016,6,Confirmed,2,2016,1,,,
SLM,1/14/2016,3,Confirmed,2,2016,1,,,
SMN,1/9/2016,2,Confirmed,1,2016,1,,,
VPK,1/11/2016,5,Cancelled,2,2016,1,,,
SDP,1/14/2016,1,Cancelled,2,2016,1,,,
HWL,1/13/2016,4,Cancelled,2,2016,1,,,
ALX,1/12/2016,3,Confirmed,2,2016,1,,,
BRC,1/14/2016,4,Confirmed,2,2016,1,,,
CLY,1/13/2016,13,Confirmed,2,2016,1,,,
DCP,1/12/2016,2,Cancelled,2,2016,1,,,
CNR,1/14/2016,4,Confirmed,2,2016,1,,,
DMN,1/14/2016,3,Confirmed,2,2016,1,,,
DCP,1/14/2016,4,Cancelled,2,2016,1,,,
EPC,1/12/2016,5,Confirmed,2,2016,1,,,
DNV,1/12/2016,3,Confirmed,2,2016,1,,,
EPC,1/14/2016,10,Confirmed,2,2016,1,,,
PLD,1/9/2016,4,Confirmed,1,2016,1,,,
PXP,1/12/2016,3,Cancelled,2,2016,1,,,
PXP,1/14/2016,5,Confirmed,2,2016,1,,,
RGE,1/14/2016,12,Confirmed,2,2016,1,,,
RGE,1/13/2016,11,Confirmed,2,2016,1,,,
RGE,1/14/2016,6,Cancelled,2,2016,1,,,
PHM,1/15/2016,6,Confirmed,2,2016,1,,,
ONX,1/13/2016,5,Confirmed,2,2016,1,,,
NNZ,1/9/2016,1,Cancelled,1,2016,1,,,
MSE,1/15/2016,3,Cancelled,2,2016,1,,,
PHM,1/12/2016,4,Confirmed,2,2016,1,,,
RGE,1/15/2016,5,Confirmed,2,2016,1,,,
SHR,1/13/2016,5,Confirmed,2,2016,1,,,
VPZ,1/13/2016,1,Confirmed,2,2016,1,,,
VPK,1/14/2016,6,Confirmed,2,2016,1,,,
TPZ,1/15/2016,5,Confirmed,2,2016,1,,,
TPZ,1/10/2016,4,Cancelled,1,2016,1,,,
SOL,1/13/2016,12,Confirmed,2,2016,1,,,
SOL,1/13/2016,6,Cancelled,2,2016,1,,,
RGE,1/15/2016,13,Cancelled,2,2016,1,,,
SOL,1/12/2016,6,Confirmed,2,2016,1,,,
SMN,1/15/2016,2,Confirmed,2,2016,1,,,
SAV,1/15/2016,4,Confirmed,2,2016,1,,,
SAV,1/14/2016,2,Cancelled,2,2016,1,,,
PXP,1/10/2016,3,Confirmed,1,2016,1,,,
DCP,1/13/2016,4,Confirmed,2,2016,1,,,
DCM,1/13/2016,4,Confirmed,2,2016,1,,,
CNR,1/11/2016,4,Confirmed,2,2016,1,,,
CLY,1/15/2016,6,Cancelled,2,2016,1,,,
CHP,1/14/2016,4,Confirmed,2,2016,1,,,
CHP,1/11/2016,4,Confirmed,2,2016,1,,,
BRC,1/15/2016,5,Confirmed,2,2016,1,,,
ANG,1/14/2016,5,Confirmed,2,2016,1,,,
ANG,1/12/2016,2,Confirmed,2,2016,1,,,
ALX,1/15/2016,6,Confirmed,2,2016,1,,,
ALG,1/15/2016,9,Confirmed,2,2016,1,,,
ALG,1/14/2016,10,Confirmed,2,2016,1,,,
ALG,1/13/2016,4,Cancelled,2,2016,1,,,
ALG,1/9/2016,3,Cancelled,1,2016,1,,,
DMN,1/13/2016,3,Confirmed,2,2016,1,,,
MPT,1/15/2016,1,Confirmed,2,2016,1,,,
DMN,1/14/2016,1,Cancelled,2,2016,1,,,
MLW,1/14/2016,2,Confirmed,2,2016,1,,,
MLW,1/10/2016,2,Cancelled,1,2016,1,,,
MAD,1/12/2016,1,Confirmed,2,2016,1,,,
MAD,1/10/2016,1,Cancelled,1,2016,1,,,
HVZ,1/14/2016,5,Confirmed,2,2016,1,,,
GRG,1/13/2016,2,Confirmed,2,2016,1,,,
GRG,1/11/2016,3,Cancelled,2,2016,1,,,
